Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,CRT,,EOA,20240520 122109.043319246,,Bu,,1100,VCVW,NYSE,VCW52500210016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MFAO,,EOA,20240520 093733.353049624,,Bu,25.22,100,VCVW,NYSE,VCW52500103672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GROV,,EOA,20240520 092953.937425148,,Sh,1.58,500,VCVW,NYSE,VCW52500093011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRV,,EOA,20240520 092247.568728921,,Se,42.31,200,VCVW,NYSE,VCW52500085580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 103441.858991141,,Sh,1183,10,VCVW,NYSE,VCW52500153220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHT PRH,,EOA,20240520 093042.340644732,,Bu,12.46,100,VCVW,NYSE,VCW52500094848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRJ,,EOA,20240520 100635.234317063,,Bu,18.66,500,VCVW,NYSE,VCW52500132614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 094654.246703553,,Sh,18.5,50,VCVW,NYSE,VCW52500113252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTX PRC,,EOA,20240520 142622.967311815,,Sh,17.49,50,VCVW,NYSE,VCW52500254669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIM PRA,,EOA,20240520 101614.374836833,,Bu,20.77,100,VCVW,NYSE,VCW52500140263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PFH,,EOA,20240520 111353.370058891,,Se,19.27,99,VCVW,NYSE,VCW52500179035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 092647.019822614,,Bu,20.46,500,VCVW,NYSE,VCW52500088401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AIZN,,EOA,20240520 095116.685013132,,Bu,20.72,200,VCVW,NYSE,VCW52500117691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JILL,,EOA,20240520 101211.412484213,,Bu,31.07,20,VCVW,NYSE,VCW52500137162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240520 112028.942864281,,Se,23.07,100,VCVW,NYSE,VCW52500182853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BEPJ,,EOA,20240520 154536.939634619,,Bu,24.83,200,VCVW,NYSE,VCW52500286767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SB PRC,,EOA,20240520 093400.780092053,,Se,25.78,281,VCVW,NYSE,VCW52500099630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240520 141836.252213551,,Se,19.43,100,VCVW,NYSE,VCW52500251970,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWIN,,EOA,20240520 105426.409191734,,Bu,28.69,500,VCVW,NYSE,VCW52500167513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGRB,,EOA,20240520 154427.501612559,,Se,18.84,47,VCVW,NYSE,VCW52500286212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRI,,EOA,20240520 095754.701084977,,Bu,25.14,100,VCVW,NYSE,VCW52500124403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ONBPO,,EOA,20240520 155740.689660582,,Se,25.14,103,VCVW,NYSE,VCW52500297555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RNR PRF,,EOA,20240520 110436.951506960,,Bu,23.29,100,VCVW,NYSE,VCW52500173712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 140048.570064715,,Sh,7737,5,VCVW,NYSE,VCW52500245122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EAI,,EOA,20240520 155119.714809641,,Se,21.63,200,VCVW,NYSE,VCW52500290684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AL PRA,,EOA,20240520 114008.124803727,,Se,25.54,100,VCVW,NYSE,VCW52500193062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRA,,EOA,20240520 093236.230899351,,Bu,24.03,50,VCVW,NYSE,VCW52500097742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240520 102015.852403407,,Bu,19.76,100,VCVW,NYSE,VCW52500143215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FITBP,,EOA,20240520 102043.803012716,,Se,23.58,437,VCVW,NYSE,VCW52500143663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CGABL,,EOA,20240520 123118.343914118,,Bu,17.95,100,VCVW,NYSE,VCW52500213008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRH,,EOA,20240520 094020.187142763,,Se,22.05,500,VCVW,NYSE,VCW52500106622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FCRX,,EOA,20240520 153045.024094702,,Se,24.23,30,VCVW,NYSE,VCW52500279308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EQH PRA,,EOA,20240520 112501.501779492,,Se,22.15,500,VCVW,NYSE,VCW52500185191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRO,,EOA,20240520 135837.531245948,,Se,18.98,154,VCVW,NYSE,VCW52500244157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 095025.010040597,,Bu,22.16,100,VCVW,NYSE,VCW52500116622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRK,,EOA,20240520 093140.675346371,,Bu,24.41,283,VCVW,NYSE,VCW52500096437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240520 121457.026637706,,Sh,30.4,50,VCVW,NYSE,VCW52500208133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 114517.951431252,,Se,1177.35,10,VCVW,NYSE,VCW52500195673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYCCP,,EOA,20240520 134416.227914381,,Se,8.81,24,VCVW,NYSE,VCW52500238128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AEFC,,EOA,20240520 105624.352219001,,Sh,21.81,100,VCVW,NYSE,VCW52500168638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GL PRD,,EOA,20240520 093209.914367952,,Bu,14.54,500,VCVW,NYSE,VCW52500097104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BEPH,,EOA,20240520 104710.663679995,,Bu,15.88,200,VCVW,NYSE,VCW52500162604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRY,,EOA,20240520 130111.003293262,,Sh,24.03,100,VCVW,NYSE,VCW52500222081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EC,,EOA,20240520 092933.289637303,,Sh,12.39,1000,VCVW,NYSE,VCW52500092287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FITBP,,EOA,20240520 094530.366609634,,Bu,23.58,100,VCVW,NYSE,VCW52500111953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,F PRD,,EOA,20240520 141008.707006488,,Se,24.77,100,VCVW,NYSE,VCW52500248794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TG,,EOA,20240520 092016.082513037,,Bu,5.36,700,VCVW,NYSE,VCW52500084392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRG,,EOA,20240520 105829.921126699,,Bu,19.88,100,VCVW,NYSE,VCW52500169912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EQH PRC,,EOA,20240520 100845.280114159,,Sh,18.09,100,VCVW,NYSE,VCW52500134450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GHLD,,EOA,20240520 155756.610666372,,Se,13.53,18,VCVW,NYSE,VCW52500297870,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BKKT,,EOA,20240520 152511.786238043,,Sh,15.05,1,VCVW,NYSE,VCW52500276743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRI,,EOA,20240520 114101.530395070,,Sh,19.77,100,VCVW,NYSE,VCW52500193546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WIRE,,EOA,20240520 093846.500405742,,Bu,280.11,10,VCVW,NYSE,VCW52500104877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BBSI,,EOA,20240520 105823.047963422,,Bu,125.62,20,VCVW,NYSE,VCW52500169854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTX PRC,,EOA,20240520 144001.332964111,,Sh,17.55,100,VCVW,NYSE,VCW52500259633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240520 115622.072557143,,Se,22.38,100,VCVW,NYSE,VCW52500201116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRJ,,EOA,20240520 144952.260589614,,Bu,22.89,100,VCVW,NYSE,VCW52500262980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RAPT,,EOA,20240520 094148.238099131,,Bu,4.04,50,VCVW,NYSE,VCW52500108213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRC,,EOA,20240520 095647.294485587,,Se,19.5,1800,VCVW,NYSE,VCW52500123180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MOV,,EOA,20240520 092246.720248709,,Sh,27.74,100,VCVW,NYSE,VCW52500085571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRO,,EOA,20240520 094700.641683938,,Bu,16.94,100,VCVW,NYSE,VCW52500113350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,F PRD,,EOA,20240520 143747.813354919,,Se,24.82,100,VCVW,NYSE,VCW52500258879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRE,,EOA,20240520 093904.329196892,,Sh,25.53,100,VCVW,NYSE,VCW52500105309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 120449.822424614,,Bu,1641.62,36,VCVW,NYSE,VCW52500204564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BTT,,EOA,20240520 092410.433384832,,Se,20.77,100,VCVW,NYSE,VCW52500086264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MED,,EOA,20240520 141526.703836503,,Bu,24.12,100,VCVW,NYSE,VCW52500250881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LANDP,,EOA,20240520 141037.604871060,,Se,20.03,100,VCVW,NYSE,VCW52500249000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRI,,EOA,20240520 140357.948985907,,Bu,22.05,1000,VCVW,NYSE,VCW52500246399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,T PRC,,EOA,20240520 134520.216481512,,Se,19.89,2000,VCVW,NYSE,VCW52500238612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UMH PRD,,EOA,20240520 093615.404979102,,Bu,22.54,100,VCVW,NYSE,VCW52500102199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRI,,EOA,20240520 095832.965616336,,Bu,19.67,400,VCVW,NYSE,VCW52500125080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRH,,EOA,20240520 100440.050256607,,Bu,21.52,500,VCVW,NYSE,VCW52500130769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRH,,EOA,20240520 113407.954495921,,Bu,22.88,100,VCVW,NYSE,VCW52500190018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NRIM,,EOA,20240520 145537.049218840,,Bu,55.11,20,VCVW,NYSE,VCW52500265021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBR,,EOA,20240520 092940.565527134,,Bu,,500,VCVW,NYSE,VCW52500092535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GME,,EOA,20240520 092957.426317261,,Bu,22.11,1000,VCVW,NYSE,VCW52500093137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JXN PRA,,EOA,20240520 110403.798944350,,Se,26.2,300,VCVW,NYSE,VCW52500173418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHE,,EOA,20240520 102006.501592917,,Se,568.04,1,VCVW,NYSE,VCW52500143099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AUB PRA,,EOA,20240520 140311.286721725,,Se,22.6,12,VCVW,NYSE,VCW52500246039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ONTO,,EOA,20240520 145204.285192784,,Bu,228.9,10,VCVW,NYSE,VCW52500263624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KREF PRA,,EOA,20240520 101911.321500935,,Bu,18.92,200,VCVW,NYSE,VCW52500142410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRL,,EOA,20240520 094949.919874350,,Bu,20.6,200,VCVW,NYSE,VCW52500116087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATHS,,EOA,20240520 093422.121144850,,Bu,25.02,100,VCVW,NYSE,VCW52500100011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240520 112511.504020578,,Sh,25.29,300,VCVW,NYSE,VCW52500185288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240520 104806.057460023,,Bu,19.54,100,VCVW,NYSE,VCW52500163372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BBDO,,EOA,20240520 101541.041672002,,Se,2.35,300,VCVW,NYSE,VCW52500139865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRK,,EOA,20240520 110034.023017001,,Bu,20.12,300,VCVW,NYSE,VCW52500171393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TNET,,EOA,20240520 092940.209366008,,Bu,103.15,200,VCVW,NYSE,VCW52500092519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240520 104801.502551413,,Se,19.79,100,VCVW,NYSE,VCW52500163323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DJCO,,EOA,20240520 153108.733733500,,Bu,389.18,10,VCVW,NYSE,VCW52500279521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FFIE,,EOA,20240520 110450.125115286,,Sh,1.63,600,VCVW,NYSE,VCW52500173920,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRU,,EOA,20240520 153739.613614532,,Sh,35.4,100,VCVW,NYSE,VCW52500282796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BKKT,,EOA,20240520 153832.859775142,,Sh,15.62,1,VCVW,NYSE,VCW52500283240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOWG,,EOA,20240520 123711.969901842,,Sh,17.7,1,VCVW,NYSE,VCW52500214775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WAL PRA,,EOA,20240520 101223.993102725,,Se,18.38,200,VCVW,NYSE,VCW52500137338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BHFAM,,EOA,20240520 102635.847411461,,Bu,16.53,300,VCVW,NYSE,VCW52500147704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTG,,EOA,20240520 130152.343041972,,Bu,19.26,100,VCVW,NYSE,VCW52500222400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 094102.740336884,,Se,20.52,100,VCVW,NYSE,VCW52500107370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRC,,EOA,20240520 123454.039205676,,Se,23.88,100,VCVW,NYSE,VCW52500214070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KREF PRA,,EOA,20240520 103010.466449281,,Bu,18.79,100,VCVW,NYSE,VCW52500150168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CTNT,,EOA,20240520 095435.817062237,,Bu,9.48,50,VCVW,NYSE,VCW52500121027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KMPB,,EOA,20240520 095623.481167067,,Bu,22.55,100,VCVW,NYSE,VCW52500122802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IRS,,EOA,20240520 093030.132511160,,Se,11.23,400,VCVW,NYSE,VCW52500094468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRJ,,EOA,20240520 130041.703820795,,Se,21.59,200,VCVW,NYSE,VCW52500221886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 121840.456897987,,Bu,1643.8,16,VCVW,NYSE,VCW52500209267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240520 102339.464483303,,Bu,29.57,1,VCVW,NYSE,VCW52500145717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OFLX,,EOA,20240520 093047.703409770,,Se,66.65,5,VCVW,NYSE,VCW52500095009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,REXR PRB,,EOA,20240520 110321.069471577,,Bu,21.67,100,VCVW,NYSE,VCW52500173049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TNP PRF,,EOA,20240520 094856.011042581,,Se,26.44,2000,VCVW,NYSE,VCW52500115192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AMD,,EOA,20240520 122854.290777927,,Sh,,5,VCVW,NYSE,VCW52500212244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNTY,,EOA,20240520 153007.015973461,,Bu,27.12,50,VCVW,NYSE,VCW52500278926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GTBP,,EOA,20240520 070823.764542794,,Bu,5.8,50,VCVW,NYSE,VCW52500033211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AMD,,EOA,20240520 131706.444974184,,Bu,,1,VCVW,NYSE,VCW52500227367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIO PRA,,EOA,20240520 112710.126296482,,Se,18.09,100,VCVW,NYSE,VCW52500186277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240520 113052.855172537,,Sh,17.8,100,VCVW,NYSE,VCW52500188466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRL,,EOA,20240520 095752.657682760,,Bu,22.02,600,VCVW,NYSE,VCW52500124373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWI,,EOA,20240520 092347.640508805,,Bu,11.66,500,VCVW,NYSE,VCW52500086081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,INST,,EOA,20240520 095745.486965444,,Bu,20.9,100,VCVW,NYSE,VCW52500124260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRI,,EOA,20240520 145149.921357872,,Bu,21.95,100,VCVW,NYSE,VCW52500263544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,INST,,EOA,20240520 100431.460049808,,Bu,20.88,200,VCVW,NYSE,VCW52500130656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRK,,EOA,20240520 105251.963924568,,Bu,20.15,600,VCVW,NYSE,VCW52500166477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LVWR,,EOA,20240520 135439.489977755,,Bu,6.52,1,VCVW,NYSE,VCW52500242501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CADE PRA,,EOA,20240520 095622.482600707,,Bu,20.83,100,VCVW,NYSE,VCW52500122784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VNO PRL,,EOA,20240520 095550.338050107,,Bu,15.83,100,VCVW,NYSE,VCW52500122194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 123212.174014598,,Bu,18.31,100,VCVW,NYSE,VCW52500213294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CEE,,EOA,20240520 113939.031980245,,Bu,10.06,100,VCVW,NYSE,VCW52500192819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AVNS,,EOA,20240520 152525.536928751,,Bu,20.32,200,VCVW,NYSE,VCW52500276837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TVE,,EOA,20240520 131823.796619394,,Se,21.73,100,VCVW,NYSE,VCW52500227830,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 105413.812352323,,Bu,22.26,100,VCVW,NYSE,VCW52500167371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DSX PRB,,EOA,20240520 155612.753273946,,Sh,26.51,100,VCVW,NYSE,VCW52500295963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTUS,,EOA,20240520 091436.024940478,,Bu,23.05,100,VCVW,NYSE,VCW52500082374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CEIX,,EOA,20240520 135411.451343422,,Sh,92.69,10,VCVW,NYSE,VCW52500242305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACR PRD,,EOA,20240520 105939.684667317,,Bu,20.57,100,VCVW,NYSE,VCW52500170824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRJ,,EOA,20240520 100636.748116963,,Bu,18.67,500,VCVW,NYSE,VCW52500132640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRF,,EOA,20240520 101305.309478588,,Se,20.75,1500,VCVW,NYSE,VCW52500137839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TPTA,,EOA,20240520 104517.308051164,,Sh,12.65,100,VCVW,NYSE,VCW52500161110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 103651.564736045,,Bu,22.26,100,VCVW,NYSE,VCW52500154773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DNA,,EOA,20240520 094145.530477851,,Bu,0.7848,200,VCVW,NYSE,VCW52500108166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 155426.662357106,,Sh,7699.2,5,VCVW,NYSE,VCW52500293932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
