Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,VIST,,EOA,20240621T105443.636626399,,Buy,43.12,2,VCVW,NYSE,,VCW52820210778,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SPG PRJ,,EOA,20240620T093147.942042125,,Short,62.79,100,VCVW,NYSE,,VCW52810139266,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GAB PRK,,EOA,20240620T135714.517823643,,Sell,21.3,100,VCVW,NYSE,,VCW52810292123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CSWCZ,,EOA,20240620T143208.857367855,,Buy,25.64,100,VCVW,NYSE,,VCW52810305522,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,T PRC,,EOA,20240620T101555.554403382,,Sell,20.28,58,VCVW,NYSE,,VCW52810189259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T154937.947825580,,Buy,614240,1,VCVW,NYSE,,VCW52810340324,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SMBC,,EOA,20240621T124959.291968662,,Sell,41.89,6,VCVW,NYSE,,VCW52820264368,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240621T130140.606818894,,Short,182.72,2,VCVW,NYSE,,VCW52820269292,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRJ,,EOA,20240621T115302.963255399,,Sell,23.69,61,VCVW,NYSE,,VCW52820242363,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SFB,,EOA,20240621T094650.167471816,,Sell,22.04,100,VCVW,NYSE,,VCW52820150733,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRE,,EOA,20240620T093723.439861457,,Sell,25.75,219,VCVW,NYSE,,VCW52810147387,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DRH PRA,,EOA,20240621T154241.739422445,,Sell,25.4,100,VCVW,NYSE,,VCW52820344913,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T101140.718716143,,Buy,608300.01,1,VCVW,NYSE,,VCW52810185164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGB,,EOA,20240620T115953.345099789,,Sell,23.39,100,VCVW,NYSE,,VCW52810251396,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EL,,EOA,20240621T104429.426230968,,Buy,113.52,50,VCVW,NYSE,,VCW52820203221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240621T152615.717756669,,Short,1199,10,VCVW,NYSE,,VCW52820335819,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T112607.075192353,,Short,609408.82,1,VCVW,NYSE,,VCW52810235786,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TDS PRV,,EOA,20240620T112332.068037776,,Sell,17.84,159,VCVW,NYSE,,VCW52810234222,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240620T144953.686661139,,Sell,18.71,100,VCVW,NYSE,,VCW52810312969,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T094224.159260653,,Buy,612000.02,1,VCVW,NYSE,,VCW52810153503,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTX PRC,,EOA,20240620T133906.755574036,,Sell,16.82,100,VCVW,NYSE,,VCW52810285756,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240620T100216.171607708,,Buy,23.75,100,VCVW,NYSE,,VCW52810176326,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240621T093715.072446157,,Short,24.3,100,VCVW,NYSE,,VCW52820138429,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240620T093932.863988237,,Short,18.01,100,VCVW,NYSE,,VCW52810149959,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SR PRA,,EOA,20240621T093318.211177811,,Short,23.86,100,VCVW,NYSE,,VCW52820132954,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRK,,EOA,20240621T104942.514931167,,Sell,21.05,100,VCVW,NYSE,,VCW52820207084,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T143244.875090869,,Buy,616420.01,1,VCVW,NYSE,,VCW52820312241,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIPJ,,EOA,20240621T100617.906223679,,Buy,24.91,500,VCVW,NYSE,,VCW52820171654,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240621T155127.401247884,,Buy,185.13,10,VCVW,NYSE,,VCW52820351269,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFC PRA,,EOA,20240620T105749.949101618,,Buy,24.67,98,VCVW,NYSE,,VCW52810219028,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRB,,EOA,20240621T093604.970078638,,Buy,25.01,2000,VCVW,NYSE,,VCW52820136829,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T105307.853904142,,Buy,608200.01,1,VCVW,NYSE,,VCW52810215897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMTU,,EOA,20240621T093204.017118637,,Buy,25.11,2000,VCVW,NYSE,,VCW52820131069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240621T131941.612894833,,Sell,24.25,100,VCVW,NYSE,,VCW52820276710,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240620T093427.268416015,,Buy,21.17,100,VCVW,NYSE,,VCW52810142936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MFA PRC,,EOA,20240620T114309.250796062,,Buy,23.42,100,VCVW,NYSE,,VCW52810244505,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PEB PRF,,EOA,20240621T101429.067654905,,Short,21.16,100,VCVW,NYSE,,VCW52820178575,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T094526.118338791,,Short,615698.98,1,VCVW,NYSE,,VCW52820148805,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ONIT,,EOA,20240621T144019.335240074,,Sell,23,5,VCVW,NYSE,,VCW52820316033,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PGRU,,EOA,20240620T110854.899005729,,Sell,4.96,95,VCVW,NYSE,,VCW52810225031,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GOODO,,EOA,20240621T120214.142032812,,Sell,20.26,100,VCVW,NYSE,,VCW52820246164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WBS PRG,,EOA,20240620T102704.786912550,,Buy,22.85,200,VCVW,NYSE,,VCW52810198155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ABR PRE,,EOA,20240621T111200.800057976,,Buy,18.04,400,VCVW,NYSE,,VCW52820221729,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TCI,,EOA,20240621T093226.288119301,,Buy,28.12,200,VCVW,NYSE,,VCW52820131592,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECCX,,EOA,20240621T153201.007898465,,Short,24.7,100,VCVW,NYSE,,VCW52820338752,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRK,,EOA,20240620T111529.876772180,,Buy,20.93,100,VCVW,NYSE,,VCW52810229278,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BNJ,,EOA,20240621T110943.318099730,,Buy,15.72,100,VCVW,NYSE,,VCW52820220387,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240620T154512.447318537,,Buy,29.23,100,VCVW,NYSE,,VCW52810337765,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRG PRA,,EOA,20240621T143840.363568542,,Buy,20.35,100,VCVW,NYSE,,VCW52820315237,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EL,,EOA,20240621T150851.412404212,,Buy,113.58,100,VCVW,NYSE,,VCW52820327621,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WRB PRH,,EOA,20240620T154614.071306614,,Sell,17.6,81,VCVW,NYSE,,VCW52810338346,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,F PRD,,EOA,20240621T104242.746273411,,Sell,25.14,500,VCVW,NYSE,,VCW52820202144,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRL,,EOA,20240621T102301.965363686,,Buy,20.92,100,VCVW,NYSE,,VCW52820186675,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRN,,EOA,20240621T102305.962549391,,Buy,25.5,1455,VCVW,NYSE,,VCW52820186796,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JXN PRA,,EOA,20240620T095706.961857085,,Buy,25.92,100,VCVW,NYSE,,VCW52810170830,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240621T115904.705985167,,Short,24.23,100,VCVW,NYSE,,VCW52820244854,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240621T101131.661173129,,Short,28.23,50,VCVW,NYSE,,VCW52820176065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ABR PRF,,EOA,20240620T093230.182232002,,Short,20.05,100,VCVW,NYSE,,VCW52810140364,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSTR,,EOA,20240621T100508.245671334,,Buy,1436,30,VCVW,NYSE,,VCW52820170539,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MFA PRB,,EOA,20240620T103938.818802495,,Sell,21.07,200,VCVW,NYSE,,VCW52810206847,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECCW,,EOA,20240620T105648.344634541,,Buy,24.07,100,VCVW,NYSE,,VCW52810218349,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240621T110622.144138947,,Short,2989.9,5,VCVW,NYSE,,VCW52820218370,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRJ,,EOA,20240621T111349.755998058,,Sell,23.18,58,VCVW,NYSE,,VCW52820222890,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240621T115900.205655267,,Sell,24.34,139,VCVW,NYSE,,VCW52820244799,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VEL,,EOA,20240621T155855.906341463,,Short,18.41,10,VCVW,NYSE,,VCW52820362188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HGTY,,EOA,20240621T145404.748282557,,Buy,10.33,2000,VCVW,NYSE,,VCW52820321168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SKIL,,EOA,20240621T131631.270087769,,Short,10.55,10,VCVW,NYSE,,VCW52820275366,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WRB PRE,,EOA,20240620T093356.080736517,,Sell,23.85,200,VCVW,NYSE,,VCW52810142277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TPL,,EOA,20240621T135456.547181510,,Short,746.44,10,VCVW,NYSE,,VCW52820293015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRP,,EOA,20240621T094623.898386581,,Short,26.37,100,VCVW,NYSE,,VCW52820150142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KLAC,,EOA,20240621T121149.189678374,,Short,824.55,100,VCVW,NYSE,,VCW52820249993,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240620T141703.895785351,,Short,1572.9,82,VCVW,NYSE,,VCW52810299881,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SILA,,EOA,20240620T093200.207810013,,Sell,21.82,1000,VCVW,NYSE,,VCW52810139555,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PZC,,EOA,20240621T093156.120966845,,Buy,7.06,100,VCVW,NYSE,,VCW52820130842,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240621T133729.293974038,,Buy,22.62,100,VCVW,NYSE,,VCW52820285623,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM,,EOA,20240621T092949.447773818,,Buy,195.3,400,VCVW,NYSE,,VCW52820126488,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T111127.181401797,,Buy,609000.07,1,VCVW,NYSE,,VCW52810226768,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRG PRA,,EOA,20240621T122233.531330620,,Short,20.97,100,VCVW,NYSE,,VCW52820253421,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRL,,EOA,20240621T123952.642888286,,Sell,22.74,100,VCVW,NYSE,,VCW52820260152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CI,,EOA,20240621T092947.183276040,,Sell,,400,VCVW,NYSE,,VCW52820126397,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240620T153654.921872404,,Short,7524.8,10,VCVW,NYSE,,VCW52810334081,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240621T094839.863490799,,Buy,1180.14,28,VCVW,NYSE,,VCW52820153072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRA,,EOA,20240621T113944.250719665,,Sell,20.5,100,VCVW,NYSE,,VCW52820236220,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALUR,,EOA,20240620T095030.348937612,,Buy,1.44,100,VCVW,NYSE,,VCW52810163784,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T101604.887517639,,Sell,608480,1,VCVW,NYSE,,VCW52810189419,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRA,,EOA,20240621T095150.646421390,,Buy,805.92,100,VCVW,NYSE,,VCW52820157076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CODI PRB,,EOA,20240620T093816.281329620,,Sell,24.87,200,VCVW,NYSE,,VCW52810148436,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,T PRC,,EOA,20240620T101555.554969615,,Sell,20.28,200,VCVW,NYSE,,VCW52810189260,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RCB,,EOA,20240621T100302.668377508,,Buy,23.91,100,VCVW,NYSE,,VCW52820168669,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ARR PRC,,EOA,20240620T093230.186688250,,Short,20.99,100,VCVW,NYSE,,VCW52810140371,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240620T150706.507639263,,Short,1854.79,10,VCVW,NYSE,,VCW52810320642,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WBS PRF,,EOA,20240620T093123.894254164,,Short,20.37,50,VCVW,NYSE,,VCW52810138671,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240620T122410.264945727,,Short,24.93,100,VCVW,NYSE,,VCW52810258398,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240621T132317.255215714,,Buy,1192.11,10,VCVW,NYSE,,VCW52820278790,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T105621.647616929,,Sell,608549.99,1,VCVW,NYSE,,VCW52810218028,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AIZN,,EOA,20240620T095359.850139801,,Sell,21.18,184,VCVW,NYSE,,VCW52810167644,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANG PRA,,EOA,20240621T110332.706952133,,Buy,24.2,100,VCVW,NYSE,,VCW52820216835,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T103309.280451264,,Sell,1182.7,3,VCVW,NYSE,,VCW52810202746,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CUBB,,EOA,20240620T094319.265063445,,Buy,19.95,100,VCVW,NYSE,,VCW52810154679,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NDMO,,EOA,20240620T153004.891248145,,Sell,10.79,900,VCVW,NYSE,,VCW52810331090,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EEX,,EOA,20240621T154651.569120474,,Buy,,500,VCVW,NYSE,,VCW52820347495,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRP,,EOA,20240620T092848.441829892,,Buy,26.24,500,VCVW,NYSE,,VCW52810133365,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T153647.040411202,,Short,22.55,100,VCVW,NYSE,,VCW52820341467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SXI,,EOA,20240621T092457.517352541,,Short,164.05,200,VCVW,NYSE,,VCW52820118632,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PLCE,,EOA,20240621T114044.047545292,,Buy,7.53,300,VCVW,NYSE,,VCW52820236739,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACN,,EOA,20240620T092949.562085619,,Sell,,70,VCVW,NYSE,,VCW52810135639,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNTY,,EOA,20240620T094106.971227589,,Sell,26.85,5,VCVW,NYSE,,VCW52810151860,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T110119.949388523,,Buy,22.38,100,VCVW,NYSE,,VCW52820215374,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRE,,EOA,20240621T154026.519912788,,Buy,25.5,200,VCVW,NYSE,,VCW52820343653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFC PRA,,EOA,20240620T105749.520980121,,Buy,24.65,100,VCVW,NYSE,,VCW52810219020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TDS PRV,,EOA,20240620T124134.561496863,,Short,17.82,85,VCVW,NYSE,,VCW52810265306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240620T103731.674476167,,Buy,22.02,100,VCVW,NYSE,,VCW52810205610,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LGIH,,EOA,20240620T125045.991059268,,Sell,91.57,9,VCVW,NYSE,,VCW52810269093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HTFB,,EOA,20240621T094947.839550408,,Buy,23.61,100,VCVW,NYSE,,VCW52820154251,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HBCP,,EOA,20240621T103338.201122772,,Short,37.4,6,VCVW,NYSE,,VCW52820195733,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T100137.328310102,,Sell,611940,1,VCVW,NYSE,,VCW52810175597,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHMI PRA,,EOA,20240621T115755.943817942,,Buy,23.1,100,VCVW,NYSE,,VCW52820244237,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GHC,,EOA,20240621T155709.525104869,,Sell,709.9,30,VCVW,NYSE,,VCW52820359088,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HTFC,,EOA,20240621T093149.009877278,,Sell,23.94,100,VCVW,NYSE,,VCW52820130619,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EPR PRE,,EOA,20240621T104222.816858681,,Buy,27.73,100,VCVW,NYSE,,VCW52820201911,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRM,,EOA,20240621T094520.877287241,,Short,21.32,100,VCVW,NYSE,,VCW52820148696,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRS,,EOA,20240620T104006.101302539,,Buy,20.78,200,VCVW,NYSE,,VCW52810207193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240621T094219.010651150,,Buy,23.93,100,VCVW,NYSE,,VCW52820145373,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T155625.616680446,,Buy,617340,1,VCVW,NYSE,,VCW52820357935,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240620T094507.046601126,,Sell,22.53,300,VCVW,NYSE,,VCW52810156879,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYD,,EOA,20240620T154949.312260320,,Buy,9.06,50,VCVW,NYSE,,VCW52810340420,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CBT,,EOA,20240620T120502.476703760,,Short,96.6,8,VCVW,NYSE,,VCW52810253086,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CSR PRC,,EOA,20240621T151601.536066845,,Buy,23.69,100,VCVW,NYSE,,VCW52820330991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T094030.596033254,,Sell,1842.1,3,VCVW,NYSE,,VCW52820143130,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSCI,,EOA,20240621T102948.947685336,,Short,484.05,100,VCVW,NYSE,,VCW52820192334,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STG,,EOA,20240620T114625.082312183,,Buy,6.42,50,VCVW,NYSE,,VCW52810245998,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CADE PRA,,EOA,20240621T154819.766383487,,Buy,21.18,500,VCVW,NYSE,,VCW52820348282,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTI,,EOA,20240621T141432.614998696,,Sell,5.58,33,VCVW,NYSE,,VCW52820302411,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HPP PRC,,EOA,20240621T094718.773729846,,Short,14.29,100,VCVW,NYSE,,VCW52820151354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VLD,,EOA,20240620T092836.839336385,,Buy,2.86,800,VCVW,NYSE,,VCW52810133059,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RZC,,EOA,20240621T102012.897375942,,Buy,26.12,100,VCVW,NYSE,,VCW52820184103,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240620T094521.499157585,,Buy,18.52,2,VCVW,NYSE,,VCW52810157239,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SNV PRE,,EOA,20240620T123154.354936687,,Sell,24.78,400,VCVW,NYSE,,VCW52810261442,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSEC PRA,,EOA,20240621T144133.798739632,,Short,17.59,100,VCVW,NYSE,,VCW52820316451,,,,,,,,,,,,,,,,,,,,,,,,,,,
